order_id,order_date,customer_id,state,category,sub_category,product_id,price_per_unit,quantity,sale,seller_id
1307,2022-07-13,CS145,Nagaland,Technology,Accessories,P814,11.48,2,22.96,7
1308,2020-12-08,CS149,Assam,Office Supplies,Storage,P936,78.8,4,315.2,3
1309,2022-02-10,CS234,Mizoram,Office Supplies,Binders,P754,5.06,3,15.18,2
1310,2020-12-10,CS174,Rajasthan,Office Supplies,Binders,P32,5.73,4,22.92,8
1311,2021-11-11,CS160,Madhya Pradesh,Office Supplies,Storage,P125,53.98,5,269.9,4
1312,2023-07-04,CS152,Odisha,Office Supplies,Appliances,P937,0.79,4,3.16,6
1313,2023-06-14,CS143,Madhya Pradesh,Technology,Copiers,P938,399.99,5,1999.96,3
1314,2023-08-27,CS122,Chhattisgarh,Office Supplies,Paper,P215,24.78,13,322.19,6
1315,2023-12-04,CS227,Punjab,Office Supplies,Binders,P74,0.98,3,2.95,10
1316,2021-12-18,CS154,Andhra Pradesh,Office Supplies,Paper,P939,4.79,4,19.14,5
1317,2021-05-08,CS218,Nagaland,Technology,Accessories,P819,59,3,177,3
1318,2022-06-06,CS203,Rajasthan,Office Supplies,Storage,P940,11.35,7,79.45,6
1319,2022-06-28,CS215,Madhya Pradesh,Furniture,Chairs,P941,180.98,9,1628.82,5
1320,2021-07-27,CS163,Meghalaya,Furniture,Furnishings,P193,15.38,1,15.38,10
1321,2022-08-15,CS111,Gujarat,Furniture,Chairs,P800,91.69,2,183.37,6
1322,2023-10-07,CS164,Maharashtra,Office Supplies,Paper,P603,3.99,2,7.97,9
1323,2020-02-22,CS139,Madhya Pradesh,Office Supplies,Binders,P177,4.78,3,14.35,7
1324,2021-11-22,CS130,Chhattisgarh,Technology,Accessories,P942,59.99,3,179.97,9
1325,2020-05-06,CS149,Himachal Pradesh,Office Supplies,Binders,P40,2.16,5,10.78,2
1326,2020-08-28,CS164,Odisha,Technology,Accessories,P622,39.99,3,119.98,7
1327,2022-02-21,CS218,Assam,Furniture,Furnishings,P732,2.66,2,5.31,8
1328,2022-02-01,CS108,Tripura,Office Supplies,Storage,P555,91.99,3,275.97,7
1329,2022-05-24,CS183,Uttar Pradesh,Technology,Phones,P943,278.99,5,1394.95,7
1330,2020-05-21,CS171,Bihar,Furniture,Chairs,P944,90.98,6,545.88,5
1331,2021-12-23,CS188,West Bengal,Office Supplies,Envelopes,P945,8.75,6,52.51,6
1332,2021-02-10,CS173,Assam,Office Supplies,Storage,P946,31.15,6,186.91,7
1333,2021-07-18,CS168,Uttarakhand,Office Supplies,Paper,P368,2.51,4,10.05,6
1334,2021-01-08,CS190,Nagaland,Furniture,Chairs,P947,100.89,6,605.34,8
1335,2023-10-02,CS192,Haryana,Office Supplies,Paper,P706,30.98,2,61.96,7
1336,2021-12-22,CS222,Gujarat,Office Supplies,Binders,P948,1.34,1,1.34,7
1337,2023-09-07,CS162,Odisha,Office Supplies,Paper,P949,4.48,3,13.44,2
1338,2023-04-10,CS232,Tamil Nadu,Office Supplies,Binders,P950,2.99,1,2.99,9
1339,2023-04-19,CS159,Maharashtra,Office Supplies,Binders,P951,3.34,6,20.06,8
1340,2021-09-28,CS132,Nagaland,Office Supplies,Paper,P952,48.91,3,146.73,5
1341,2022-12-18,CS145,Himachal Pradesh,Office Supplies,Labels,P86,3.75,5,18.75,2
1342,2022-05-06,CS174,Haryana,Technology,Phones,P953,39.19,3,117.58,2
1343,2022-04-04,CS179,Uttar Pradesh,Technology,Phones,P293,53.59,6,321.55,7
1344,2023-04-20,CS214,Kerala,Office Supplies,Storage,P875,52.99,4,211.96,3
1345,2020-06-08,CS175,West Bengal,Furniture,Tables,P954,109.53,3,328.59,6
1346,2020-04-05,CS139,Nagaland,Office Supplies,Storage,P148,32.78,3,98.35,1
1347,2021-05-23,CS176,Bihar,Technology,Accessories,P440,79.99,4,319.97,6
1348,2022-05-29,CS181,Assam,Office Supplies,Storage,P955,168.44,3,505.32,5
1349,2020-12-25,CS121,Telangana,Office Supplies,Paper,P956,3.81,1,3.81,4
1350,2020-02-13,CS233,Odisha,Office Supplies,Binders,P716,8.68,1,8.68,8
1351,2021-06-24,CS156,Mizoram,Office Supplies,Labels,P957,24.42,1,24.42,1
1352,2020-03-17,CS234,Haryana,Office Supplies,Appliances,P673,30.45,4,121.79,5
1353,2021-03-22,CS114,Goa,Furniture,Tables,P958,136.53,3,409.59,7
1354,2022-12-15,CS133,Chhattisgarh,Office Supplies,Binders,P959,12.12,3,36.36,5
1355,2022-05-03,CS189,Arunachal Pradesh,Office Supplies,Storage,P946,38.94,5,194.7,3
1356,2022-07-04,CS109,Jharkhand,Furniture,Tables,P849,147.83,4,591.32,4
1357,2023-12-30,CS121,West Bengal,Office Supplies,Art,P960,2.84,1,2.84,1
1358,2023-05-11,CS103,Odisha,Furniture,Furnishings,P897,23.47,4,93.89,7
1359,2020-01-04,CS172,Kerala,Furniture,Furnishings,P961,32.48,4,129.92,10
1360,2020-11-15,CS217,Madhya Pradesh,Office Supplies,Paper,P802,5.19,2,10.37,1
1361,2022-11-18,CS109,Tamil Nadu,Office Supplies,Binders,P497,11.42,3,34.27,3
1362,2023-10-29,CS145,Tamil Nadu,Office Supplies,Fasteners,P962,3.95,3,11.85,6
1363,2020-04-15,CS107,Punjab,Office Supplies,Binders,P963,12.35,4,49.41,9
1364,2024-01-02,CS171,Andhra Pradesh,Technology,Accessories,P964,13.59,3,40.78,7
1365,2020-03-04,CS114,Himachal Pradesh,Office Supplies,Binders,P186,4.57,3,13.7,6
1366,2020-01-29,CS136,Odisha,Furniture,Furnishings,P965,15.98,4,63.92,3
1367,2024-02-14,CS193,Chhattisgarh,Technology,Phones,P828,76.79,5,383.96,4
1368,2023-10-07,CS119,Assam,Office Supplies,Paper,P508,5.19,2,10.37,4
1369,2022-02-13,CS233,Rajasthan,Office Supplies,Paper,P372,3.98,3,11.95,9
1370,2022-06-03,CS152,Sikkim,Office Supplies,Binders,P264,3.59,2,7.18,4
1371,2022-12-15,CS137,Gujarat,Office Supplies,Supplies,P966,3.14,2,6.28,8
1372,2023-09-21,CS158,Bihar,Office Supplies,Supplies,P967,240.37,2,480.74,10
1373,2022-02-09,CS156,Sikkim,Furniture,Bookcases,P239,102.83,6,617,7
1374,2020-12-11,CS156,Gujarat,Office Supplies,Storage,P371,28.28,5,141.4,2
1375,2022-02-02,CS140,Karnataka,Technology,Phones,P968,128.99,2,257.98,2
1376,2023-02-19,CS209,Sikkim,Technology,Phones,P629,455.99,6,2735.95,3
1377,2023-03-24,CS233,Manipur,Technology,Accessories,P969,0.99,2,1.98,8
1378,2022-03-19,CS180,Arunachal Pradesh,Office Supplies,Paper,P796,37.94,2,75.88,5
1379,2020-06-08,CS167,Kerala,Office Supplies,Fasteners,P79,3.78,3,11.34,4
1380,2023-04-24,CS187,Meghalaya,Office Supplies,Storage,P970,16.06,5,80.3,10
1381,2022-07-14,CS189,West Bengal,Office Supplies,Binders,P971,7.99,2,15.97,10
1382,2021-11-29,CS131,Maharashtra,Office Supplies,Paper,P972,4.98,13,64.74,6
1383,2023-06-01,CS138,West Bengal,Office Supplies,Binders,P275,6.43,3,19.3,5
1384,2023-07-04,CS149,Karnataka,Office Supplies,Storage,P973,101.41,4,405.64,4
1385,2022-06-23,CS225,West Bengal,Furniture,Chairs,P708,48.78,3,146.35,2
1386,2020-09-16,CS104,Arunachal Pradesh,Technology,Accessories,P974,27.99,9,251.91,8
1387,2020-07-25,CS196,Karnataka,Office Supplies,Art,P975,4.13,3,12.39,2
1388,2021-05-13,CS225,Karnataka,Office Supplies,Art,P976,9.85,5,49.25,3
1389,2023-05-03,CS104,Mizoram,Office Supplies,Paper,P977,5.08,2,10.16,3
1390,2022-01-24,CS160,Rajasthan,Furniture,Furnishings,P978,7.38,2,14.76,9
1391,2021-04-22,CS122,Maharashtra,Office Supplies,Binders,P979,17.04,2,34.08,3
1392,2023-01-16,CS145,Madhya Pradesh,Furniture,Furnishings,P153,5.89,3,17.67,2
1393,2021-12-26,CS146,Rajasthan,Furniture,Chairs,P390,320.98,5,1604.9,6
1394,2022-12-30,CS112,Rajasthan,Furniture,Tables,P474,385.69,1,385.69,10
1395,2023-12-11,CS218,Madhya Pradesh,Technology,Phones,P439,92.79,8,742.34,4
1396,2024-01-02,CS150,Goa,Furniture,Tables,P231,177.71,8,1421.66,1
1397,2022-07-10,CS125,Karnataka,Technology,Phones,P423,36.79,2,73.58,7
1398,2021-09-09,CS173,Sikkim,Office Supplies,Art,P374,14.39,3,43.18,5
1399,2021-05-06,CS212,Tamil Nadu,Technology,Phones,P980,495.99,4,1983.97,10
1400,2021-04-01,CS226,Uttar Pradesh,Office Supplies,Storage,P352,88.78,5,443.92,6
1401,2020-06-02,CS177,Punjab,Technology,Phones,P981,51.99,3,155.98,8
1402,2020-04-17,CS109,Uttarakhand,Office Supplies,Fasteners,P79,1.5,5,7.52,2
1403,2020-10-07,CS121,Jharkhand,Office Supplies,Art,P807,3.42,3,10.27,5
1404,2022-11-29,CS111,Uttarakhand,Office Supplies,Labels,P466,3.98,12,47.81,8
1405,2020-07-07,CS202,Nagaland,Technology,Phones,P982,108.76,9,978.84,1
1406,2021-04-02,CS175,Rajasthan,Office Supplies,Paper,P895,5.23,3,15.7,1
1407,2021-02-20,CS121,Karnataka,Office Supplies,Storage,P983,34.76,2,69.52,4
1408,2023-02-15,CS203,Andhra Pradesh,Office Supplies,Art,P514,1.88,3,5.64,7
1409,2022-09-19,CS237,Madhya Pradesh,Office Supplies,Labels,P984,14.8,3,44.4,4
1410,2023-10-04,CS191,Sikkim,Office Supplies,Paper,P372,4.28,5,21.4,5
1411,2023-01-17,CS171,Telangana,Office Supplies,Appliances,P784,177.98,3,533.94,2
1412,2021-01-13,CS146,Karnataka,Office Supplies,Paper,P658,55.98,3,167.94,8
1413,2022-02-22,CS164,Himachal Pradesh,Furniture,Furnishings,P985,5.28,6,31.68,9
1414,2020-02-28,CS221,Arunachal Pradesh,Office Supplies,Appliances,P673,38.06,2,76.12,5
1415,2023-05-16,CS235,Maharashtra,Furniture,Furnishings,P986,34.35,2,68.7,9
1416,2021-05-26,CS225,Chhattisgarh,Office Supplies,Binders,P614,1.57,2,3.13,10
1417,2023-10-05,CS130,Sikkim,Office Supplies,Binders,P462,7.48,3,22.43,8
1418,2022-06-01,CS178,Andhra Pradesh,Office Supplies,Labels,P850,4.98,7,34.86,6
1419,2021-09-30,CS155,Haryana,Furniture,Furnishings,P631,14.89,6,89.34,6
1420,2023-12-17,CS124,Haryana,Technology,Phones,P551,29.59,3,88.78,4
1421,2023-04-16,CS182,Haryana,Technology,Phones,P861,89.99,6,539.96,2
1422,2022-08-19,CS152,Punjab,Technology,Phones,P442,7.18,7,50.23,9
1423,2021-12-12,CS129,Telangana,Office Supplies,Binders,P584,6.41,3,19.24,3
1424,2023-05-18,CS231,Karnataka,Technology,Accessories,P289,79.99,10,799.92,3
1425,2023-04-04,CS126,Kerala,Technology,Phones,P88,23.19,2,46.38,7
1426,2024-01-10,CS199,Mizoram,Office Supplies,Storage,P987,181.46,2,362.92,9
1427,2024-01-18,CS116,Uttarakhand,Technology,Accessories,P607,20.97,2,41.94,7
1428,2023-05-31,CS103,Haryana,Technology,Phones,P988,52.79,1,52.79,7
1429,2020-07-18,CS142,Madhya Pradesh,Office Supplies,Supplies,P105,95.45,3,286.34,10
1430,2023-11-17,CS221,Chhattisgarh,Technology,Phones,P157,195.99,4,783.96,10
1431,2020-05-05,CS182,Tripura,Office Supplies,Binders,P80,24.45,2,48.9,4
1432,2023-05-10,CS136,Punjab,Office Supplies,Binders,P833,3.93,2,7.86,4
1433,2022-03-16,CS193,Gujarat,Office Supplies,Supplies,P533,3.88,3,11.64,7
1434,2022-10-30,CS204,Assam,Office Supplies,Paper,P989,1.75,2,3.49,3
1435,2021-03-14,CS230,Jharkhand,Office Supplies,Paper,P654,15.98,9,143.86,7
1436,2020-02-29,CS151,Andhra Pradesh,Office Supplies,Storage,P91,12.99,2,25.98,3
1437,2021-09-04,CS207,West Bengal,Furniture,Tables,P990,157.51,6,945.04,5
1438,2021-05-06,CS139,Nagaland,Office Supplies,Binders,P877,2.04,7,14.3,3
1439,2023-08-25,CS105,Odisha,Furniture,Furnishings,P991,136.78,3,410.35,10
1440,2021-04-25,CS230,Maharashtra,Office Supplies,Binders,P550,2.88,2,5.76,8
1441,2020-02-03,CS213,West Bengal,Technology,Accessories,P992,29.99,3,89.97,3
1442,2021-07-14,CS236,Arunachal Pradesh,Office Supplies,Art,P322,1.68,4,6.72,7
1443,2021-08-16,CS178,Uttar Pradesh,Furniture,Chairs,P323,135.88,1,135.88,4
1444,2023-04-13,CS108,Gujarat,Technology,Machines,P993,1995.99,2,3991.98,6
1445,2022-08-22,CS207,Andhra Pradesh,Technology,Phones,P528,45.99,6,275.94,9
1446,2021-06-06,CS142,Tripura,Technology,Accessories,P994,90,4,360,10
1447,2022-07-15,CS146,Manipur,Office Supplies,Storage,P995,43.57,1,43.57,1
1448,2020-01-01,CS133,Bihar,Office Supplies,Fasteners,P996,2.79,3,8.38,1
1449,2020-12-10,CS180,Tripura,Office Supplies,Appliances,P461,11.65,5,58.24,10
1450,2023-07-01,CS124,Bihar,Furniture,Furnishings,P838,17.67,2,35.34,6
1451,2020-09-19,CS106,Meghalaya,Technology,Phones,P997,95.19,7,666.34,2
1452,2021-01-18,CS195,Haryana,Furniture,Tables,P477,143.43,4,573.73,9
1453,2021-08-17,CS227,Rajasthan,Office Supplies,Binders,P998,7.31,3,21.94,6
1454,2022-10-28,CS209,Tamil Nadu,Office Supplies,Paper,P769,6.48,3,19.44,4
1455,2023-08-29,CS122,Punjab,Technology,Machines,P999,111.99,4,447.97,2
1456,2021-09-05,CS235,Rajasthan,Office Supplies,Binders,P1000,13.02,4,52.06,6
1457,2022-09-15,CS133,Manipur,Office Supplies,Art,P1001,2.94,1,2.94,5
1458,2023-08-17,CS237,Mizoram,Furniture,Furnishings,P1002,3.34,6,20.04,1
1459,2022-12-27,CS186,Uttar Pradesh,Technology,Accessories,P358,15.93,3,47.79,10
1460,2021-06-14,CS227,West Bengal,Furniture,Furnishings,P991,136.79,2,273.57,4
1461,2022-09-05,CS179,Himachal Pradesh,Office Supplies,Binders,P373,6.6,2,13.19,4
1462,2023-03-27,CS212,West Bengal,Office Supplies,Storage,P1003,180.02,6,1080.1,6
1463,2022-12-15,CS152,Meghalaya,Technology,Accessories,P933,10.31,5,51.56,2
1464,2023-04-18,CS172,Goa,Technology,Accessories,P1004,29.21,2,58.42,5
1465,2021-07-27,CS134,Andhra Pradesh,Furniture,Chairs,P1005,29.98,5,149.9,3
1466,2022-01-01,CS159,Chhattisgarh,Office Supplies,Paper,P127,7.28,6,43.68,5
1467,2023-07-03,CS139,Gujarat,Office Supplies,Binders,P716,8.68,3,26.05,3
1468,2022-03-22,CS197,Jharkhand,Office Supplies,Envelopes,P22,24.78,3,74.35,3
1469,2020-12-06,CS206,Maharashtra,Office Supplies,Binders,P373,17.59,7,123.14,2
1470,2022-04-08,CS176,Goa,Furniture,Chairs,P478,170.79,4,683.14,3
1471,2020-10-17,CS163,Tripura,Office Supplies,Binders,P1006,0.49,3,1.48,9
1472,2022-12-26,CS103,Arunachal Pradesh,Office Supplies,Supplies,P1007,5.82,7,40.71,9
1473,2020-06-04,CS131,West Bengal,Office Supplies,Appliances,P104,40.98,6,245.88,8
1474,2022-11-29,CS229,Rajasthan,Office Supplies,Storage,P738,12.21,3,36.63,7
1475,2023-05-27,CS191,Sikkim,Office Supplies,Storage,P351,11.29,2,22.58,10
1476,2023-07-17,CS215,Meghalaya,Office Supplies,Binders,P334,4.13,3,12.39,10
1477,2022-03-07,CS219,Kerala,Office Supplies,Fasteners,P294,1.48,4,5.92,5
1478,2023-09-14,CS136,West Bengal,Office Supplies,Paper,P717,10.06,3,30.18,4
1479,2023-02-15,CS208,Punjab,Office Supplies,Paper,P538,5.18,5,25.92,6
1480,2021-07-20,CS222,Jharkhand,Office Supplies,Art,P1008,30.19,4,120.77,9
1481,2021-10-29,CS175,Tripura,Technology,Phones,P1009,111.19,3,333.58,7
1482,2022-10-05,CS130,Kerala,Office Supplies,Storage,P3,113.64,3,340.92,2
1483,2023-03-30,CS194,Karnataka,Furniture,Bookcases,P1010,111.34,2,222.67,10
1484,2022-02-15,CS180,Kerala,Technology,Phones,P450,175.99,4,703.97,1
1485,2023-07-31,CS201,Bihar,Office Supplies,Storage,P848,15.42,6,92.52,2
1486,2021-10-21,CS118,Jharkhand,Office Supplies,Paper,P1011,8.95,7,62.65,2
1487,2023-11-07,CS114,Meghalaya,Office Supplies,Paper,P1012,18.97,5,94.85,10
1488,2021-05-09,CS103,Himachal Pradesh,Furniture,Furnishings,P1013,6.28,9,56.52,6
1489,2021-09-14,CS132,Tamil Nadu,Technology,Phones,P68,75.19,8,601.54,4
1490,2021-02-27,CS181,Karnataka,Technology,Accessories,P787,10.99,1,10.99,8
1491,2022-04-26,CS163,Andhra Pradesh,Furniture,Furnishings,P1014,19.94,2,39.88,7
1492,2022-04-22,CS108,Meghalaya,Office Supplies,Paper,P155,7.78,8,62.24,4
1493,2024-01-30,CS115,West Bengal,Furniture,Furnishings,P1015,10.64,5,53.2,5
1494,2022-02-21,CS140,Madhya Pradesh,Office Supplies,Labels,P1016,4.98,8,39.84,6
1495,2021-01-11,CS106,Himachal Pradesh,Office Supplies,Art,P1017,1.95,2,3.9,9
1496,2020-04-30,CS217,Madhya Pradesh,Office Supplies,Paper,P1018,4.28,3,12.84,7
1497,2023-07-23,CS163,Punjab,Office Supplies,Paper,P1019,5.28,3,15.84,8
1498,2021-03-06,CS130,Andhra Pradesh,Furniture,Chairs,P613,187.98,3,563.94,10
1499,2023-08-28,CS157,Bihar,Office Supplies,Storage,P1020,20.98,3,62.94,5
1500,2022-11-21,CS158,Maharashtra,Office Supplies,Storage,P169,178.47,3,535.41,3
1501,2021-02-20,CS172,West Bengal,Office Supplies,Storage,P1021,110.98,6,665.88,3
1502,2022-01-07,CS208,Meghalaya,Office Supplies,Art,P225,3.39,1,3.39,1
1503,2023-02-13,CS127,Haryana,Technology,Phones,P1022,279.99,2,559.98,2
1504,2020-06-03,CS199,Odisha,Furniture,Chairs,P1023,120.78,5,603.92,5
1505,2023-12-03,CS109,Goa,Office Supplies,Binders,P718,179.4,5,896.99,1
1506,2022-12-24,CS126,Meghalaya,Office Supplies,Binders,P1024,1.23,1,1.23,3
1507,2022-10-03,CS122,Goa,Office Supplies,Art,P1025,22.52,3,67.56,1
1508,2024-01-08,CS209,Jharkhand,Office Supplies,Paper,P851,4.34,5,21.72,9
1509,2022-07-20,CS178,Tamil Nadu,Office Supplies,Paper,P1026,32.79,8,262.34,6
1510,2020-05-15,CS116,Manipur,Technology,Phones,P447,74.24,2,148.48,8
1511,2023-05-03,CS101,Haryana,Technology,Phones,P1027,80.39,3,241.18,2
1512,2021-01-10,CS150,Tamil Nadu,Office Supplies,Art,P1028,10.16,3,30.48,10
1513,2023-09-07,CS223,Rajasthan,Furniture,Chairs,P434,112.65,1,112.65,2
1514,2021-01-11,CS167,Arunachal Pradesh,Furniture,Furnishings,P331,11.99,2,23.97,9
1515,2023-10-07,CS130,Maharashtra,Furniture,Bookcases,P1029,130.49,4,521.96,3
1516,2020-08-14,CS163,Mizoram,Technology,Phones,P464,63.99,9,575.93,4
1517,2022-03-06,CS167,Telangana,Office Supplies,Appliances,P469,3.89,2,7.78,10
1518,2022-05-26,CS175,Kerala,Office Supplies,Paper,P1030,30.98,4,123.92,4
1519,2020-02-12,CS174,Chhattisgarh,Office Supplies,Appliances,P485,22.98,1,22.98,6
1520,2022-10-21,CS167,Karnataka,Technology,Accessories,P775,14.59,7,102.13,9
1521,2021-10-28,CS191,Nagaland,Office Supplies,Binders,P1031,1016.79,2,2033.58,7
1522,2021-03-31,CS217,Telangana,Furniture,Furnishings,P1032,5.49,2,10.98,4
1523,2021-09-21,CS112,Maharashtra,Furniture,Chairs,P161,199.49,4,797.94,9
1524,2022-05-03,CS135,Tripura,Office Supplies,Paper,P1033,9.27,5,46.35,8
1525,2021-01-26,CS171,Odisha,Office Supplies,Paper,P1034,55.98,4,223.92,5
1526,2022-10-16,CS180,Meghalaya,Office Supplies,Supplies,P818,3.65,2,7.3,7
1527,2022-03-24,CS122,Goa,Office Supplies,Storage,P1035,12.41,4,49.63,10
1528,2021-09-29,CS162,Uttarakhand,Office Supplies,Paper,P1036,5.98,2,11.96,3
1529,2022-04-21,CS151,Nagaland,Furniture,Tables,P1037,209.69,3,629.06,5
1530,2021-03-07,CS230,Kerala,Office Supplies,Art,P369,2.62,3,7.87,6
1531,2023-03-17,CS104,Mizoram,Office Supplies,Art,P192,2.67,1,2.67,3
1532,2020-09-03,CS176,Karnataka,Office Supplies,Supplies,P701,2.78,6,16.66,3
1533,2020-10-22,CS175,Assam,Technology,Accessories,P1038,26.5,3,79.51,7
1534,2022-09-07,CS222,Tamil Nadu,Office Supplies,Paper,P758,5.18,7,36.29,8
1535,2020-02-12,CS118,Mizoram,Furniture,Bookcases,P385,67.99,1,67.99,9
1536,2023-08-06,CS218,Goa,Furniture,Furnishings,P62,8.38,3,25.13,9
1537,2021-04-05,CS105,Tripura,Technology,Accessories,P616,63.99,2,127.98,7
1538,2023-12-04,CS141,Kerala,Technology,Phones,P997,118.99,7,832.93,4
1539,2023-02-28,CS158,Assam,Office Supplies,Binders,P879,4.38,10,43.8,9
1540,2021-10-10,CS167,Karnataka,Office Supplies,Binders,P506,4.24,3,12.72,5
1541,2021-03-18,CS119,Jharkhand,Office Supplies,Binders,P550,2.88,4,11.52,4
1542,2021-09-15,CS219,Jharkhand,Office Supplies,Paper,P1039,5.19,4,20.74,1
1543,2021-03-30,CS175,Sikkim,Office Supplies,Paper,P1040,5.68,2,11.36,7
1544,2021-01-22,CS167,Haryana,Furniture,Chairs,P579,34.63,2,69.26,6
1545,2021-08-22,CS222,Andhra Pradesh,Office Supplies,Paper,P1041,6.48,5,32.4,8
1546,2022-05-17,CS106,Madhya Pradesh,Office Supplies,Art,P1042,1.41,3,4.22,5
1547,2022-08-12,CS198,Bihar,Office Supplies,Appliances,P426,166.53,2,333.06,9
1548,2021-09-18,CS152,Meghalaya,Office Supplies,Paper,P155,6.23,4,24.9,5
1549,2021-10-27,CS118,Manipur,Office Supplies,Envelopes,P1043,67.18,9,604.66,6
1550,2023-11-20,CS120,Manipur,Furniture,Furnishings,P1044,3.37,3,10.11,5
1551,2021-09-10,CS169,Goa,Technology,Accessories,P1045,257.49,3,772.47,7
1552,2022-04-09,CS162,Kerala,Office Supplies,Supplies,P655,10.23,2,20.46,1
1553,2022-12-24,CS161,Mizoram,Office Supplies,Supplies,P818,3.65,3,10.95,6
1554,2020-02-21,CS223,Assam,Technology,Phones,P688,136.98,2,273.96,2
1555,2021-03-07,CS130,Uttar Pradesh,Office Supplies,Envelopes,P859,15.67,5,78.35,3
1556,2022-04-24,CS214,Meghalaya,Office Supplies,Paper,P876,5.28,6,31.68,2
1557,2020-08-08,CS180,Punjab,Office Supplies,Binders,P1046,7.28,4,29.12,10
1558,2020-04-28,CS167,Madhya Pradesh,Office Supplies,Storage,P866,33.89,5,169.45,6
1559,2022-08-29,CS204,Bihar,Office Supplies,Labels,P1047,2.61,2,5.22,7
1560,2023-09-20,CS203,Tamil Nadu,Furniture,Chairs,P1048,18.65,2,37.3,4
1561,2023-02-12,CS179,Haryana,Technology,Phones,P1049,19.99,4,79.97,9
1562,2020-01-13,CS210,Tripura,Furniture,Bookcases,P1050,101.99,3,305.97,4
1563,2023-05-11,CS170,Maharashtra,Office Supplies,Storage,P76,114.97,3,344.91,10
1564,2023-04-30,CS151,Haryana,Furniture,Chairs,P797,95.98,5,479.9,6
1565,2024-01-14,CS106,Rajasthan,Office Supplies,Storage,P651,419.19,7,2934.33,7
1566,2021-12-28,CS115,Chhattisgarh,Furniture,Furnishings,P1051,41.47,3,124.41,9
1567,2022-10-13,CS155,Telangana,Office Supplies,Art,P490,11.55,5,57.75,1
1568,2023-09-29,CS122,Gujarat,Technology,Accessories,P622,49.99,2,99.98,4
1569,2021-11-29,CS112,Maharashtra,Office Supplies,Paper,P540,104.85,7,733.95,9
1570,2023-04-15,CS115,Arunachal Pradesh,Office Supplies,Appliances,P1052,80.48,3,241.44,3
1571,2021-03-21,CS159,Meghalaya,Office Supplies,Paper,P155,6.23,2,12.45,8
1572,2021-06-03,CS119,Arunachal Pradesh,Furniture,Chairs,P613,131.59,5,657.93,4
1573,2021-03-07,CS153,Odisha,Office Supplies,Envelopes,P733,2.36,3,7.08,2
1574,2020-03-04,CS202,Tamil Nadu,Office Supplies,Binders,P718,717.59,3,2152.78,6
1575,2023-08-18,CS204,Kerala,Furniture,Bookcases,P854,400.78,10,4007.84,6
1576,2021-11-22,CS173,Arunachal Pradesh,Office Supplies,Paper,P1053,11.48,3,34.44,9
1577,2021-12-07,CS193,Tamil Nadu,Furniture,Tables,P1054,72.99,2,145.98,9
1578,2021-07-04,CS183,Odisha,Office Supplies,Paper,P151,8.95,4,35.81,1
1579,2021-11-21,CS106,Himachal Pradesh,Office Supplies,Binders,P314,51,1,51,1
1580,2020-03-20,CS135,Karnataka,Office Supplies,Storage,P1055,76.79,1,76.79,5
1581,2021-03-07,CS113,West Bengal,Technology,Phones,P256,89.99,6,539.96,2
1582,2021-09-02,CS185,Telangana,Furniture,Furnishings,P1056,20.1,3,60.31,6
1583,2023-08-18,CS108,Tripura,Office Supplies,Binders,P1057,0.65,3,1.94,10
1584,2021-09-20,CS108,Gujarat,Office Supplies,Binders,P1058,2.9,5,14.48,1
1585,2023-06-29,CS213,Andhra Pradesh,Office Supplies,Binders,P1059,1.48,8,11.81,8
1586,2021-02-06,CS107,Odisha,Technology,Phones,P1060,4.8,2,9.59,4
1587,2020-08-07,CS130,Odisha,Office Supplies,Paper,P368,3.14,7,21.98,8
1588,2023-04-03,CS209,Madhya Pradesh,Furniture,Tables,P1061,73.03,4,292.1,1
1589,2023-08-26,CS137,Uttarakhand,Furniture,Furnishings,P864,4.27,2,8.54,3
1590,2021-02-05,CS197,Jharkhand,Furniture,Bookcases,P1062,70.69,6,424.12,2
1591,2021-02-13,CS107,Karnataka,Office Supplies,Binders,P97,0.96,3,2.89,1
1592,2020-12-06,CS216,Odisha,Office Supplies,Storage,P26,76.34,5,381.72,10
1593,2020-06-03,CS136,Meghalaya,Office Supplies,Storage,P1063,13.43,5,67.15,5
1594,2023-08-30,CS155,Tamil Nadu,Furniture,Chairs,P216,130.98,3,392.94,8
1595,2023-11-02,CS162,Tripura,Furniture,Furnishings,P1064,68.77,2,137.54,3
1596,2020-01-17,CS136,Sikkim,Furniture,Tables,P954,182.55,4,730.2,9
1597,2020-05-12,CS111,Nagaland,Technology,Phones,P232,125.99,4,503.96,6
1598,2020-03-18,CS110,Andhra Pradesh,Technology,Phones,P1065,29.99,5,149.95,9
1599,2023-11-14,CS238,Rajasthan,Technology,Accessories,P1066,14.5,2,29,2
1600,2023-09-18,CS232,Himachal Pradesh,Technology,Phones,P403,649.83,7,4548.81,6
1601,2020-08-06,CS183,Uttar Pradesh,Office Supplies,Labels,P86,3.75,6,22.5,2
1602,2023-08-07,CS235,Andhra Pradesh,Office Supplies,Labels,P850,4.98,2,9.96,4
1603,2020-06-17,CS150,Goa,Office Supplies,Binders,P813,30.44,7,213.08,8
1604,2021-12-25,CS175,Karnataka,Furniture,Bookcases,P431,170.98,6,1025.88,10
1605,2021-05-27,CS162,Kerala,Office Supplies,Paper,P1067,55.48,3,166.44,10
